Event Date,Shift Start,Shift End,Client Name,Venue Name,Position ID,Position Title,Additional Title,Shift Position Description
2026-03-02,2026-03-02 06:30:00,2026-03-02 14:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,102,Cook 2,,Cook 2
2026-03-02,2026-03-02 06:30:00,2026-03-02 15:00:00,Park Place Plaza,Park Place Plaza,115,Server 2,with Barista Duties,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Beverly Hills Hotel,Beverly Hills Hotel - Main Kitchen,102,Cook 2,,Client will provide apron
2026-03-02,2026-03-02 07:00:00,2026-03-02 13:30:00,Beverly Hills Unified School District,BHUSD - Horace Mann Elementary School,104,General,,
2026-03-02,2026-03-02 07:00:00,2026-03-02 13:30:00,Beverly Hills Unified School District,BHUSD- El Rodeo Elementary,104,General,,General
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier #1,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 2,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Grab and go  # 3,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Attendant # 3,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Attendant #4,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Attendant # 5,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Attendant # 6,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 1,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 2,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 10,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 16,
2026-03-02,2026-03-02 07:00:00,2026-03-02 12:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,,Cook 2
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,On going assignment,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,Cook 2,,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Riviera Country Club,Riviera Country Club - Kitchen,105,Dishwasher,,Fast Paced Kitchen.
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,The Meadowglade LLC,The Meadowglade,102,Cook 2,On going/ read description,"We are specifically seeking someone with experience accommodating a variety of dietary needs and preferences, including vegan, IBS/GERD-friendly, ARFID-sensitive, diabetic, and other specialized diets"
2026-03-02,2026-03-02 07:00:00,2026-03-02 10:00:00,The Vered,The Vered,102,Cook 2,Testing Live Scan and TB -,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:00:00,Viceroy Santa Monica Hotel,Viceroy Santa Monica Hotel,105,Dishwasher,Steward,Dishwasher
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Warner Brothers,Warner Brothers,105,Dishwasher,Please wear black pants and proper kitchen shoes. We'll provide kitchen coat and apron.,
2026-03-02,2026-03-02 07:00:00,2026-03-02 15:30:00,Warner Brothers,Warner Brothers,102,Cook 2,BRING KITCHEN KNIVES AND WEAR PROPER/SAFE KITCHEN SHOES.,
2026-03-02,2026-03-02 07:30:00,2026-03-02 15:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,105,Dishwasher,,
2026-03-02,2026-03-02 07:30:00,2026-03-02 14:00:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,105,Dishwasher,,"three-compartment sink with a lot of sheet pans and hotel pans that will need cleaning. Other duties could include mopping the floor, cleaning the tilt skillet, and general kitchen cleaning"
2026-03-02,2026-03-02 07:30:00,2026-03-02 16:00:00,Hotel Bel Air,Hotel Bel Air - Stewards,105,Dishwasher,,"Task include, but not limited to washing dishes and pots and pans, sweep and mop floor. Trash and any other cleaning client deems fit in scope of steward duties"
2026-03-02,2026-03-02 07:30:00,2026-03-02 16:00:00,Mount Saint Mary's University,Mount Saint Mary's University - Doheny Campus,110,Prep Cook 2,,"- Client will provide aprons
- Client will provide chef coats if employee does not have one
- TOOLS: employee to bring a cut glove, but no knife sets necessary"
2026-03-02,2026-03-02 07:30:00,2026-03-02 15:30:00,NFL LA Huddle Cafe,NFL LA Huddle Cafe,105,Dishwasher,,
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:30:00,1 Hotel Seattle,1 Hotel Seattle,105,Dishwasher,,Dishwasher
2026-03-02,2026-03-02 08:00:00,2026-03-02 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Vista Middle School,104,General,,"Job Duties - Help with Food Prep, Some Heavy Lifting Required."
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe FoH,264,Event Supervisor,,
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,102,Cook 2,,
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 4,
2026-03-02,2026-03-02 08:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Tortilla # 1,
2026-03-02,2026-03-02 08:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Plancha # 1,
2026-03-02,2026-03-02 08:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Garnish #1,
2026-03-02,2026-03-02 08:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Burrito 1,
2026-03-02,2026-03-02 08:00:00,2026-03-02 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Burrito 2,
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Prep,
2026-03-02,2026-03-02 08:00:00,2026-03-02 13:00:00,New West Charter School,New West Charter School - W. PICO Location,115,Server 2,,
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,
2026-03-02,2026-03-02 08:00:00,2026-03-02 16:30:00,The Wonderful Company,The Wonderful Company,97,Barista 2,,
2026-03-02,2026-03-02 08:30:00,2026-03-02 16:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,Cook 2,,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Flying Rose Foods Inc dba Bunch of Munchies,@ Flying Rose Foods | Bunch of Munchies,102,Cook 2,Chocolate Dipping,Cook 2
2026-03-02,2026-03-02 09:00:00,2026-03-02 15:00:00,Flying Rose Foods Inc dba Bunch of Munchies,@ Flying Rose Foods | Bunch of Munchies,104,General,Packer,"Food Production Worker - Food production line. Duties to consist of cutting shapes out of prepared sheets of dough and/or krispies, bagging cut out pieces, and sealing bags with heat sealing equipment. Duties may also include some general cleaning, dishwashing, repetitive motions, and heavy liftingets of dough and/or krispies, bagging cut out pieces, and sealing bags with heat sealing equipment. Duties may also include some general cleaning, dishwashing, repetitive motions, and heavy lifting. this position requires them to stamp a full tray of 70 units within 15 minutes."
2026-03-02,2026-03-02 09:00:00,2026-03-02 15:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,105,Dishwasher,,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Grab and go  # 4,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 8,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 9,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 11,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 12,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 6,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 13,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 14,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Kitchen Cook # 17,
2026-03-02,2026-03-02 09:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier #1,"Cashier-Will include FOH duties such as restocking, portioning, refilling station supplies. RBS needed."
2026-03-02,2026-03-02 09:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier #2,"Cashier-Will include FOH duties such as restocking, portioning, refilling station supplies. RBS needed."
2026-03-02,2026-03-02 09:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 1,
2026-03-02,2026-03-02 09:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 2,
2026-03-02,2026-03-02 09:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,98,Bartender 2,Bar AM,
2026-03-02,2026-03-02 09:00:00,2026-03-02 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Nacho AM,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:30:00,"Platinum Equity, LLC",Platinum Equity LLC,105,Dishwasher,,
2026-03-02,2026-03-02 09:00:00,2026-03-02 17:00:00,"Platinum Equity, LLC",Platinum Equity LLC,102,Cook 2,,
2026-03-02,2026-03-02 09:30:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 3,
2026-03-02,2026-03-02 09:30:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 4,
2026-03-02,2026-03-02 09:30:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 5,
2026-03-02,2026-03-02 09:30:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 6,
2026-03-02,2026-03-02 09:30:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Attendant # 7,
2026-03-02,2026-03-02 09:30:00,2026-03-02 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,FSA Attendant # 8,
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,Dishwasher,,
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,Sushi Cook,
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,NFL LA Huddle Cafe,NFL LA Huddle Cafe,105,Dishwasher,,
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,The Getty Center,The Getty Center - Catering,102,Cook 2,,Cook 2
2026-03-02,2026-03-02 10:00:00,2026-03-02 18:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,102,Cook 2,,
2026-03-02,2026-03-02 10:30:00,2026-03-02 16:30:00,Glen Arden Club,Glen Arden Club,115,Server 2,,
2026-03-02,2026-03-02 11:00:00,2026-03-02 19:00:00,Country Market Catering Inc dba Contemporary Catering,@ Contemporary Catering,105,Dishwasher,,
2026-03-02,2026-03-02 11:00:00,2026-03-02 19:30:00,NFL LA Huddle Cafe,NFL LA Huddle Cafe,105,Dishwasher,,
2026-03-02,2026-03-02 11:30:00,2026-03-02 20:00:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,Prep Cook 2,,"The Cook will prepare and cook family-style meals for residents of a homeless service facility and maintain the sanitation and cleanliness of the kitchen. The cook must abide by all health and safety regulations and have a current food handler’s certificate.
2+ YRS EXP REQUIRED"
2026-03-02,2026-03-02 12:00:00,2026-03-02 20:00:00,Academy Museum of Motion Pictures,Academy Museum of Motion Pictures - Fanny's Restaurant,105,Dishwasher,,
2026-03-02,2026-03-02 12:00:00,2026-03-02 20:30:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,104,General,Food Service Worker,
2026-03-02,2026-03-02 12:00:00,2026-03-02 20:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,Prep Cook 2,,
2026-03-02,2026-03-02 12:00:00,2026-03-02 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,Cook 2,,Cook 2
2026-03-02,2026-03-02 12:00:00,2026-03-02 18:00:00,St. Anne's Maternity,St. Anne's Maternity,105,Dishwasher,,Dishwasher
2026-03-02,2026-03-02 12:00:00,2026-03-02 20:30:00,VEA Hotel - Newport Beach,VEA Hotel - Newport Beach | Cooks,102,Cook 2,,
2026-03-02,2026-03-02 12:00:00,2026-03-02 20:30:00,Walnut Village,Walnut Village,105,Dishwasher,,
2026-03-02,2026-03-02 12:30:00,2026-03-02 21:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,Dishwasher,,
2026-03-02,2026-03-02 12:30:00,2026-03-02 21:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,273,Sous Chef 2,,"Griffin Club Los Angeles is seeking an experienced and passionate Executive Sous Chef to support and elevate our culinary program across multiple dining outlets, including fine dining, casual fare, and private events. As second-in-command to the Executive Chef, you will play a critical leadership role in driving daily kitchen operations, mentoring a dynamic culinary team, and maintaining the highest standards of food quality, presentation, and safety. This is a hands-on, results-driven position ideal for a culinary professional who thrives in a high-volume, fast-paced, and member-focused environment. The ideal candidate brings creativity, precision, and a commitment to excellence that aligns with Griffin Club’s reputation for exceptional dining experiences and hospitality."
2026-03-02,2026-03-02 13:30:00,2026-03-02 21:30:00,Capital Group - Los Angeles,Capital Group - Los Angeles,105,Dishwasher,,
2026-03-02,2026-03-02 14:00:00,2026-03-02 22:00:00,Hotel Bel Air,Hotel Bel Air - Swan Cafe,102,Cook 2,,
2026-03-02,2026-03-02 14:00:00,2026-03-02 21:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Tortilla #1,
2026-03-02,2026-03-02 14:00:00,2026-03-02 21:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Plancha #1,
2026-03-02,2026-03-02 14:00:00,2026-03-02 21:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Garnish #1,
2026-03-02,2026-03-02 14:00:00,2026-03-02 21:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Burrito 1,
2026-03-02,2026-03-02 14:00:00,2026-03-02 21:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Burrito 2,
2026-03-02,2026-03-02 14:00:00,2026-03-02 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,,
2026-03-02,2026-03-02 14:00:00,2026-03-02 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,
2026-03-02,2026-03-02 14:00:00,2026-03-02 22:00:00,Viceroy Santa Monica Hotel,Viceroy Santa Monica Hotel,264,Event Supervisor,,
2026-03-02,2026-03-02 15:00:00,2026-03-02 22:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 1,"Cashier-Will include FOH duties such as restocking, portioning, refilling station supplies. RBS needed."
2026-03-02,2026-03-02 15:00:00,2026-03-02 22:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier #2,"Cashier-Will include FOH duties such as restocking, portioning, refilling station supplies. RBS needed."
2026-03-02,2026-03-02 15:00:00,2026-03-02 22:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier # 1,
2026-03-02,2026-03-02 15:00:00,2026-03-02 22:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier #2,
2026-03-02,2026-03-02 15:00:00,2026-03-02 22:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,98,Bartender 2,Bar PM,
2026-03-02,2026-03-02 15:00:00,2026-03-02 22:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cook 2,Nacho PM,
2026-03-02,2026-03-02 15:30:00,2026-03-02 21:30:00,Riviera Country Club,Riviera Country Club - Kitchen,105,Dishwasher,,Fast Paced Kitchen.
2026-03-02,2026-03-02 16:00:00,2026-03-02 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,Busser,,
2026-03-02,2026-03-02 16:00:00,2026-03-02 21:30:00,Hilton Palm Springs,Hilton Palm Springs,115,Server 2,,
2026-03-02,2026-03-02 18:00:00,2026-03-02 22:00:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-03-02,2026-03-02 22:00:00,2026-03-03 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Cook 2,Overnight Shift,
2026-03-03,2026-03-03 05:00:00,2026-03-03 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,Prep Cook 2,,"The Cook will prepare and cook family-style meals for residents of a homeless service facility and maintain the sanitation and cleanliness of the kitchen. The cook must abide by all health and safety regulations and have a current food handler’s certificate.
2+ YRS EXP REQUIRED"
2026-03-03,2026-03-03 05:00:00,2026-03-03 13:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,290,Cook 3,,
2026-03-03,2026-03-03 05:00:00,2026-03-03 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,Cook 2,,
2026-03-03,2026-03-03 05:00:00,2026-03-03 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,Prep Cook 2,,
2026-03-03,2026-03-03 05:30:00,2026-03-03 11:00:00,Empowered 4 Life Foundation,@ Empowered 4 Life Foundation,110,Prep Cook 2,,
2026-03-03,2026-03-03 05:30:00,2026-03-03 14:00:00,Olive Grove Cafe,Kirkland and Ellis,102,Cook 2,,
2026-03-03,2026-03-03 06:00:00,2026-03-03 14:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Terrace Cafe,102,Cook 2,,
2026-03-03,2026-03-03 06:00:00,2026-03-03 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,102,Cook 2,,
