date,bonus,client_name,bill_rate,pay_rate,venue_service_charge,msp_rate,wc_rate,event_state,client_worked,employee_worked,shift_start,shift_end,client_start,employee_start,use_sheet,client_seconds,employee_seconds,client_min_bill,employee_min_pay,client_no_bill,employee_no_pay,client_no_break_penalty,employee_no_break_penalty,client_tips,client_parking,client_travel,client_service_charge,employee_tips,employee_parking,employee_travel,employee_service_charge
2026-04-25,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-25 14:00:00,2026-04-25 22:00:00,2026-04-25 13:59:00,2026-04-25 13:59:00,,24660.0,24660.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-25 14:00:00,2026-04-25 22:00:00,2026-04-25 14:00:00,2026-04-25 14:00:00,,24480.0,24480.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 11:00:00,2026-04-26 11:00:00,EMPLOYEE,26640.0,24840.0,,,,,,,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 18:30:00,2026-04-26 11:00:00,EMPLOYEE,60.0,25200.0,,,,,,,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 11:00:00,2026-04-26 11:00:00,,25200.0,25200.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 12:01:00,2026-04-26 11:00:00,EMPLOYEE,22860.0,24720.0,,,,,1.0,1.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 11:00:00,2026-04-26 11:00:00,,24720.0,24720.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 10:59:00,2026-04-26 10:59:00,,24420.0,24420.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 10:56:00,2026-04-26 10:56:00,,25680.0,25680.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 10:56:00,2026-04-26 10:56:00,EMPLOYEE,26160.0,25140.0,,,,,,,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 10:56:00,2026-04-26 10:56:00,,27240.0,27240.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NBC Universal,37.26,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 11:00:00,2026-04-26 19:00:00,2026-04-26 10:38:00,2026-04-26 10:38:00,EMPLOYEE,28140.0,26340.0,,,,,,,,,,,,,,
2026-04-20,0.0,Netflix,34.02,22.68,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 10:30:00,2026-04-20 19:00:00,2026-04-20 10:30:00,2026-04-20 10:30:00,,25200.0,25200.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Netflix,34.02,22.68,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 08:00:00,2026-04-20 15:30:00,2026-04-20 07:58:00,2026-04-20 07:58:00,EMPLOYEE,23460.0,23520.0,,,,,,,,,,,,,,
2026-04-21,0.0,Netflix,34.02,22.68,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:00:00,2026-04-21 07:00:00,2026-04-21 07:00:00,,27120.0,27120.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Netflix,34.02,22.68,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 15:30:00,2026-04-23 19:30:00,2026-04-23 15:30:00,2026-04-23 15:30:00,,13800.0,13800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Netflix,34.02,22.68,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 06:00:00,2026-04-23 14:30:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Netflix,32.4,21.6,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 10:45:00,2026-04-23 15:30:00,2026-04-23 10:56:00,2026-04-23 10:56:00,,16740.0,16740.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,New West Charter School,35.3,22.0,0.0,,0.0216,CA,WORKED,WORKED,2026-04-20 08:00:00,2026-04-20 13:00:00,2026-04-20 08:00:00,2026-04-20 08:00:00,,18000.0,18000.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,New West Charter School,35.3,22.0,0.0,,0.0216,CA,WORKED,WORKED,2026-04-21 08:00:00,2026-04-21 13:00:00,2026-04-21 08:00:00,2026-04-21 08:00:00,,18000.0,18000.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Newport Harbor Yacht Club,30.0,20.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 15:00:00,2026-04-22 07:00:00,2026-04-22 07:00:00,,27540.0,27540.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Newport Harbor Yacht Club,30.0,20.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 15:00:00,2026-04-23 07:00:00,2026-04-23 07:00:00,,27600.0,27600.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,34.0,22.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 16:00:00,2026-04-24 09:53:00,2026-04-24 09:53:00,EMPLOYEE,22080.0,20280.0,,,,,,,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,34.0,22.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 16:00:00,2026-04-24 09:56:00,2026-04-24 09:56:00,EMPLOYEE,21960.0,21960.0,,,,,,,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,30.0,20.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:00:00,2026-04-24 07:06:00,2026-04-24 07:06:00,,27540.0,27540.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,34.0,22.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 16:00:00,2026-04-24 09:58:00,2026-04-24 09:58:00,EMPLOYEE,21900.0,21900.0,,,,,,,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,34.0,22.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 16:00:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,21600.0,21600.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,34.0,22.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 16:00:00,2026-04-24 10:24:00,2026-04-24 10:24:00,,21960.0,21960.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Newport Harbor Yacht Club,34.0,22.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 16:00:00,2026-04-24 09:52:00,2026-04-24 09:52:00,,22140.0,22140.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Newport Harbor Yacht Club,30.0,20.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-25 07:00:00,2026-04-25 15:00:00,2026-04-25 07:00:00,2026-04-25 07:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Newport Harbor Yacht Club,30.0,20.0,0.0,,0.1115,CA,WORKED,WORKED,2026-04-26 07:00:00,2026-04-26 15:00:00,2026-04-26 07:00:00,2026-04-26 07:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,NFL LA Huddle Cafe,32.4,20.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 07:30:00,2026-04-20 16:00:00,2026-04-20 08:30:00,2026-04-20 08:30:00,,15780.0,15780.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,NFL LA Huddle Cafe,32.4,20.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 07:30:00,2026-04-21 16:00:00,2026-04-21 07:31:00,2026-04-21 07:31:00,,30300.0,30300.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,NFL LA Huddle Cafe,37.26,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 07:30:00,2026-04-21 16:00:00,2026-04-21 07:30:00,2026-04-21 07:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,NFL LA Huddle Cafe,37.26,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 15:00:00,2026-04-22 07:00:00,2026-04-22 07:00:00,,28980.0,28980.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,NFL LA Huddle Cafe,32.4,20.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 07:30:00,2026-04-22 16:00:00,2026-04-22 07:30:00,2026-04-22 07:30:00,,30000.0,30000.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,NFL LA Huddle Cafe,32.4,20.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 07:30:00,2026-04-23 16:00:00,2026-04-23 07:50:00,2026-04-23 07:50:00,,27720.0,27720.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,NFL LA Huddle Cafe,32.4,20.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 18:30:00,2026-04-24 10:01:00,2026-04-24 10:01:00,,28740.0,28740.0,0.0,0.0,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,NORR Kitchen,64.0,40.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 09:30:00,2026-04-24 13:30:00,2026-04-24 09:30:00,2026-04-24 09:30:00,,14400.0,14400.0,0.0,0.0,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,NORR Kitchen,64.0,40.0,0.0,,0.0827,CA,SENTHOME,SENTHOME,2026-04-25 07:00:00,2026-04-26 11:00:00,2026-04-25 07:00:00,2026-04-25 07:00:00,,14400.0,14400.0,1.0,1.0,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,NORR Kitchen,64.0,40.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 07:00:00,2026-04-26 11:00:00,2026-04-26 07:00:00,2026-04-26 07:00:00,,17700.0,17700.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:30:00,2026-04-20 06:58:00,2026-04-20 06:58:00,,28980.0,28980.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:30:00,2026-04-20 07:12:00,2026-04-20 07:12:00,,28260.0,28260.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:30:00,2026-04-20 07:15:00,2026-04-20 07:15:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 07:30:00,2026-04-21 07:30:00,,27420.0,27420.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 07:00:00,2026-04-21 07:00:00,,28920.0,28920.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 07:00:00,2026-04-21 07:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 15:30:00,2026-04-23 07:00:00,2026-04-23 06:58:00,CLIENT,28200.0,28320.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14400.0,14400.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:10:00,,CLIENT,13800.0,0.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 09:56:00,2026-04-24 09:56:00,,14520.0,14520.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,19440.0,19440.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 09:56:00,CLIENT,14400.0,14640.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:13:00,2026-04-24 10:13:00,EMPLOYEE,13320.0,13620.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14400.0,14400.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14400.0,14400.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,26.0,19.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 07:00:00,2026-04-24 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 09:57:00,2026-04-24 09:57:00,,14400.0,14400.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14760.0,14760.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 09:54:00,CLIENT,14400.0,14280.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 09:55:00,2026-04-24 09:55:00,,15120.0,15120.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 09:56:00,2026-04-24 09:56:00,,14640.0,14640.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:15:00,2026-04-24 10:15:00,,13500.0,13500.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14760.0,14760.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14400.0,14400.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 09:52:00,CLIENT,14520.0,15000.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 09:56:00,CLIENT,14400.0,14340.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,NOSHOW,NOSHOW,2026-04-24 10:00:00,2026-04-24 15:30:00,,,,0.0,0.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14640.0,14640.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 09:53:00,CLIENT,14400.0,13920.0,,,,,,,,,,,,,,
2026-04-24,0.0,Oak View Group at Pasadena Convention Center,27.75,21.0,0.0,0.0,0.0827,CA,WORKED,WORKED,2026-04-24 10:00:00,2026-04-24 15:30:00,2026-04-24 10:00:00,2026-04-24 10:00:00,,14400.0,14400.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Occidental College,34.5,23.0,0.0,,0.1215,CA,WORKED,WORKED,2026-04-26 11:30:00,2026-04-26 20:00:00,2026-04-26 11:29:00,2026-04-26 11:29:00,,29640.0,29640.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Occidental College,31.5,21.0,0.0,,0.1215,CA,WORKED,WORKED,2026-04-26 15:00:00,2026-04-26 22:00:00,2026-04-26 15:00:00,2026-04-26 15:00:00,EMPLOYEE,21900.0,21900.0,,,,,,,,,,,,,,
2026-04-26,0.0,Occidental College,34.5,23.0,0.0,,0.1215,CA,WORKED,WORKED,2026-04-26 11:30:00,2026-04-26 20:00:00,2026-04-26 11:30:00,2026-04-26 11:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Occidental College,31.5,21.0,0.0,,0.1215,CA,WORKED,WORKED,2026-04-26 15:00:00,2026-04-26 22:00:00,2026-04-26 15:00:00,2026-04-26 15:00:00,EMPLOYEE,21840.0,21840.0,,,,,,,,,,,,,,
2026-04-21,0.0,Park Place Plaza,33.44,22.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 14:00:00,2026-04-21 07:14:00,2026-04-21 07:14:00,,27960.0,27960.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Park Place Plaza,33.44,22.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 08:00:00,2026-04-22 13:30:00,2026-04-22 07:44:00,2026-04-22 07:44:00,,21600.0,21600.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Park Place Plaza,33.44,22.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 14:00:00,2026-04-22 06:00:00,2026-04-22 06:00:00,,28860.0,28860.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Park Place Plaza,33.44,22.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 14:00:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Park Place Plaza,33.44,22.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 06:00:00,2026-04-24 06:00:00,,29100.0,29100.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 05:00:00,2026-04-20 13:30:00,2026-04-20 04:45:00,2026-04-20 04:45:00,,30900.0,30900.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 11:30:00,2026-04-20 20:00:00,2026-04-20 11:30:00,2026-04-20 11:30:00,,28440.0,28440.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 11:30:00,2026-04-20 20:00:00,2026-04-20 11:30:00,2026-04-20 11:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 11:30:00,2026-04-21 20:00:00,2026-04-21 11:30:00,2026-04-21 11:30:00,,25800.0,25800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 05:00:00,2026-04-22 13:30:00,2026-04-22 04:40:00,2026-04-22 04:40:00,,30600.0,30600.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 05:00:00,2026-04-23 13:30:00,2026-04-23 04:40:00,2026-04-23 04:40:00,,31800.0,31800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 05:00:00,2026-04-24 13:30:00,2026-04-24 05:00:00,2026-04-24 05:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 05:00:00,2026-04-24 13:30:00,2026-04-24 04:57:00,2026-04-24 04:57:00,,7500.0,7500.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 05:00:00,2026-04-25 13:30:00,2026-04-25 04:40:00,2026-04-25 04:40:00,,31800.0,31800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,People Assisting the Homeless,34.5,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 05:00:00,2026-04-26 13:30:00,2026-04-26 04:40:00,2026-04-26 04:40:00,,31800.0,31800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Pepperdine University,33.0,23.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-20 17:00:00,2026-04-21 01:30:00,2026-04-20 17:20:00,2026-04-20 17:20:00,,27600.0,27600.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Pepperdine University,33.0,23.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-22 17:00:00,2026-04-23 01:30:00,2026-04-22 17:15:00,2026-04-22 17:15:00,,27900.0,27900.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Pepperdine University,33.0,23.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-23 17:00:00,2026-04-24 01:30:00,2026-04-23 16:52:00,2026-04-23 16:52:00,,29280.0,29280.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Pepperdine University,33.0,23.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-24 17:00:00,2026-04-25 01:30:00,2026-04-24 16:59:00,2026-04-24 16:59:00,,27060.0,27060.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Pepperdine University,33.0,23.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-25 17:00:00,2026-04-26 01:30:00,2026-04-25 17:00:00,2026-04-25 17:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Pepperdine University,33.0,23.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-26 17:00:00,2026-04-27 01:30:00,2026-04-26 16:58:00,2026-04-26 16:58:00,,28860.0,28860.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,PIH Health - Downey Hospital,34.65,21.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-20 08:00:00,2026-04-20 16:30:00,2026-04-20 08:00:00,2026-04-20 08:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,PIH Health - Downey Hospital,34.65,21.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-21 08:00:00,2026-04-21 16:30:00,2026-04-21 08:05:00,2026-04-21 08:05:00,,26700.0,26700.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,PIH Health - Downey Hospital,34.65,21.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-23 08:00:00,2026-04-23 16:30:00,2026-04-23 08:11:00,2026-04-23 08:11:00,,28140.0,28140.0,,,,,0.0,0.0,,,,,,,,
